26	41	804	3464	26
26	42	570	2585	20
26	43	909	3781	27
26	44	1033	4443	31
26	45	884	3771	25
26	46	882	3606	24
26	47	782	3368	23
26	48	1047	4484	35
27	01	591	2627	21
27	02	1502	6554	49
27	03	994	4605	30
27	04	1292	5509	37
27	05	997	4465	31
27	06	907	3991	28
27	07	928	3918	28
27	08	854	3518	27
27	09	968	4288	27
27	10	649	2666	21
27	11	1531	6559	45
27	12	413	1683	13
28	01	357	1435	11
28	02	680	2726	23
28	03	158	659	5
28	04	467	2140	19
28	05	370	1590	15
28	06	256	1038	11
28	07	400	1770	16
28	08	332	1415	14
28	09	470	2057	17
28	10	427	1893	15
28	11	310	1268	12
28	12	313	1347	14
28	13	428	1767	16
28	14	234	963	9
29	01	510	2173	20
29	02	960	4065	32
29	03	569	2469	21
30	01	457	2041	15
30	02	443	1908	16
30	03	399	1630	15
30	04	434	1886	13
30	05	660	2768	27
30	06	401	1678	14
30	07	473	1950	17
30	08	416	1633	14
30	09	551	2231	15
31	01	671	2917	21
32	01	516	2038	17
32	02	216	880	10
32	03	262	1096	10
32	04	334	1327	11
33	01	454	1945	16
33	02	402	1674	13
33	03	356	1480	12
33	04	478	1949	13
33	05	449	1854	15
33	06	442	1896	16
33	07	585	2438	20
34	01	396	1701	15
34	02	373	1626	13
34	03	521	2325	19
35	01	425	1947	17
35	02	565	2363	20
35	03	491	2163	19
36	01	557	2315	18
36	02	465	2064	15
36	03	600	2529	20
37	01	453	1856	15
37	02	681	2765	23
38	01	624	2639	21
38	02	319	1297	13
38	03	298	1244	10
38	04	367	1525	14
38	05	340	1352	11
38	06	426	1763	15
38	07	380	1633	14
38	08	705	2825	23
38	09	539	2194	17
38	10	410	1683	12
38	11	504	1997	17
38	12	464	2002	14
38	13	339	1359	9
38	14	756	3116	21
39	01	489	2014	14
39	02	548	2309	17
39	03	567	2367	18
39	04	185	754	6
40	01	475	2174	25
40	02	621	2671	23
40	03	389	1651	17
40	04	559	2446	25
40	05	1083	4556	48
40	06	796	3402	34
40	07	628	2587	29
40	08	775	3280	34
40	09	839	3613	38
40	10	921	3831	42
40	11	670	2800	30
40	12	1170	4960	50
40	13	1369	5869	58
40	14	723	3066	36
40	15	787	3456	39
40	16	690	2870	28
40	17	622	2660	27
40	18	871	3607	35
40	19	721	3112	30
40	20	781	3236	34
40	21	1128	4781	46
40	22	830	3606	46
40	23	835	3769	39
40	24	1049	4377	51
40	25	997	4184	46
40	26	1627	6749	75
40	27	1361	5875	66
40	28	423	1795	20
41	01	932	4035	45
41	02	726	2995	28
41	03	665	2923	35
41	04	925	3777	41
41	05	954	3990	43
41	06	1325	5545	56
41	07	808	3509	37
41	08	844	3508	38
41	09	1166	4852	50
41	10	1220	5121	52
41	11	780	3291	33
41	12	1060	4519	44
41	13	830	3490	37
41	14	1597	6577	72
41	15	915	4018	47
41	16	451	1939	20
42	01	1585	6751	80
42	02	1096	4690	52
42	03	1019	4158	38
42	04	1023	4220	44
42	05	951	4016	39
42	06	1231	5050	49
42	07	1211	5056	50
42	08	1433	6013	56
42	09	1459	6052	62
42	10	994	4201	42
42	11	1333	5525	54
42	12	1409	5879	59
42	13	866	3647	35
42	14	814	3358	35
42	15	727	2971	32
42	16	754	3241	31
42	17	811	3338	37
42	18	870	3694	43
42	19	1049	4341	48
42	20	956	4128	47
42	21	822	3435	38
42	22	1398	5800	71
42	23	1119	4865	56
42	24	1057	4515	53
43	01	1006	4201	51
43	02	512	2192	25
43	03	765	3250	36
43	04	1096	4650	54
43	05	1003	4128	47
43	06	1508	6234	71
43	07	1004	4147	53
43	08	1309	5180	59
43	09	878	3506	41
43	10	822	3284	42
43	11	1159	4904	57
43	12	1062	4507	50
43	13	828	3357	38
43	14	733	2822	31
43	15	615	2425	27
43	16	791	3184	33
43	17	638	2501	26
43	18	949	4053	40
43	19	1012	4413	42
43	20	751	3204	31
43	21	695	2977	25
44	01	663	2934	26
44	02	1023	4443	47
44	03	636	2694	26
44	04	867	3761	37
44	05	1028	4389	42
44	06	357	1649	15
44	07	1432	6003	60
44	08	885	3924	40
44	09	1048	4450	43
44	10	1110	4707	48
44	11	669	2915	30
44	12	664	2836	25
44	13	1274	5503	52
44	14	629	2852	28
44	15	927	4228	41
44	16	945	4157	40
44	17	857	3823	34
44	18	666	2961	28
44	19	977	4399	41
44	20	884	3800	38
44	21	1069	4657	40
44	22	775	3216	30
44	23	923	3996	35
44	24	642	2886	27
44	25	713	3165	27
44	26	783	3440	32
44	27	1035	4472	44
44	28	820	3575	31
45	01	716	3257	32
45	02	606	2782	29
45	03	564	2445	31
45	04	548	2435	25
45	05	482	2083	21
45	06	486	2099	23
45	07	607	2327	25
45	08	905	3811	39
45	09	721	3079	33
45	10	463	1999	21
45	11	820	3488	36
45	12	399	1830	21
45	13	363	1573	14
45	14	527	2205	23
45	15	744	3193	33
45	16	503	2329	27
46	01	651	2734	31
46	02	375	1575	16
46	03	461	1938	23
46	04	511	2078	21
46	05	323	1387	13
46	06	467	1958	20
46	07	961	4007	40
46	08	311	1306	13
46	09	673	2639	27
46	10	669	2809	33
46	11	720	2874	34
46	12	595	2566	31
46	13	272	1191	13
46	14	889	3855	40
46	15	1168	4834	58
46	16	448	1855	24
47	01	593	2456	24
47	02	403	1610	17
47	03	391	1706	18
47	04	408	1765	18
47	05	489	2090	21
47	06	359	1614	18
47	07	454	1994	16
47	08	570	2403	24
47	09	357	1628	15
47	10	439	1949	18
47	11	720	3073	33
47	12	591	2455	21
47	13	317	1305	14
48	01	455	1917	24
48	02	575	2475	21
48	03	650	2743	29
48	04	612	2505	31
48	05	449	2042	26
48	06	355	1515	18
49	01	510	2205	23
49	02	455	2004	22
49	03	412	1756	21
49	04	619	2735	32
49	05	566	2510	33
49	06	472	2100	24
50	01	634	2642	30
50	02	603	2507	30
50	03	485	2132	21
50	04	469	2126	23
51	01	658	2839	29
51	02	505	2228	23
51	03	459	2078	25
51	04	365	1628	18
52	01	255	1061	10
52	02	481	2054	20
52	03	297	1280	13
52	04	398	1678	18
52	05	416	1793	28
53	01	293	1278	12
53	02	383	1685	17
53	03	352	1481	18
54	01	434	2032	20
54	02	249	1142	15
54	03	326	1432	16
54	04	312	1470	16
54	05	472	2198	25
54	06	463	2228	21
55	01	440	1863	18
55	02	508	2283	26
55	03	299	1507	17
55	04	427	1903	22
56	01	339	1581	16
56	02	267	1283	15
56	03	296	1395	15
57	01	433	1899	24
58	01	340	1413	14
58	02	474	2016	18
58	03	364	1553	19
58	04	406	1669	16
58	05	323	1331	14
58	06	427	1897	20
58	07	609	2760	28
58	08	389	1629	13
58	09	680	3117	28
58	10	786	3494	39
58	11	924	4194	40
58	12	698	3120	29
58	13	503	2226	25
59	01	546	2348	27
59	02	530	2241	26
59	03	380	1663	18
59	04	371	1534	17
59	05	487	2087	20
60	01	599	2744	25
60	02	551	2501	25
60	03	553	2395	22
60	04	481	2023	19
60	05	302	1364	14
61	01	490	2197	21
61	02	583	2794	22
61	03	486	2180	18
62	01	249	982	10
62	02	738	3042	29
62	03	536	2288	24
62	04	482	1901	21
62	05	522	2070	21
63	01	300	1263	13
64	01	296	1307	14
65	01	610	2923	25
66	01	594	2446	20
66	02	804	3423	29
66	03	660	2660	22
66	04	350	1455	11
66	05	437	1780	14
66	06	542	2133	17
66	07	493	2162	17
66	08	399	1678	13
66	09	594	2465	21
66	10	355	1404	11
66	11	582	2552	19
66	12	499	2087	17
66	13	540	2174	18
66	14	653	2742	20
66	15	254	1067	8
66	16	569	2389	21
66	17	524	2257	18
66	18	749	3264	24
66	19	636	2644	21
66	20	479	1980	15
66	21	751	3167	27
66	22	575	2337	21
